anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,sector_o_tipo_gestion,cantidad_matriculados,anho_cod_geo
2012,07,ITAPUA,0713,GENERAL DELGADO,6,RURAL,PRIV.SUBVENCIONADA,393,2012
2012,07,ITAPUA,0713,GENERAL DELGADO,1,URBANA,PRIV.SUBVENCIONADA,311,2012
2012,07,ITAPUA,0714,HOHENAU,1,URBANA,PRIVADA,18,2002
2012,07,ITAPUA,0714,HOHENAU,6,RURAL,OFICIAL,1009,2012
2012,07,ITAPUA,0714,HOHENAU,1,URBANA,PRIVADA,589,2012
2012,07,ITAPUA,0714,HOHENAU,1,URBANA,PRIV.SUBVENCIONADA,415,2012
2012,07,ITAPUA,0714,HOHENAU,1,URBANA,OFICIAL,1219,2012
2012,07,ITAPUA,0730,ITAPUA POTY,6,RURAL,OFICIAL,103,2002
2012,07,ITAPUA,0730,ITAPUA POTY,6,RURAL,OFICIAL,2536,2012
2012,07,ITAPUA,0730,ITAPUA POTY,1,URBANA,OFICIAL,450,2012
2012,07,ITAPUA,0715,JESUS,1,URBANA,OFICIAL,651,2012
2012,07,ITAPUA,0715,JESUS,1,URBANA,PRIV.SUBVENCIONADA,320,2012
2012,07,ITAPUA,0715,JESUS,6,RURAL,OFICIAL,230,2012
2012,07,ITAPUA,0726,LA PAZ,1,URBANA,OFICIAL,569,2012
2012,07,ITAPUA,0726,LA PAZ,6,RURAL,OFICIAL,97,2012
2012,07,ITAPUA,0716,LEANDRO OVIEDO,6,RURAL,OFICIAL,660,2012
2012,07,ITAPUA,0716,LEANDRO OVIEDO,1,URBANA,OFICIAL,297,2012
2012,07,ITAPUA,0718,MAYOR OTAСO,1,URBANA,OFICIAL,1495,2012
2012,07,ITAPUA,0718,MAYOR OTAСO,1,URBANA,PRIV.SUBVENCIONADA,319,2012
2012,07,ITAPUA,0718,MAYOR OTAСO,6,RURAL,OFICIAL,1165,2012
2012,07,ITAPUA,0710,NATALIO,1,URBANA,OFICIAL,1313,2012
2012,07,ITAPUA,0710,NATALIO,6,RURAL,OFICIAL,3488,2012
2012,07,ITAPUA,0710,NATALIO,1,URBANA,PRIVADA,45,2012
2012,07,ITAPUA,0706,NUEVA ALBORADA,6,RURAL,OFICIAL,1344,2012
2012,07,ITAPUA,0706,NUEVA ALBORADA,1,URBANA,OFICIAL,188,2012
2012,07,ITAPUA,0706,NUEVA ALBORADA,6,RURAL,OFICIAL,3,2002
2012,07,ITAPUA,0717,OBLIGADO,6,RURAL,PRIVADA,48,2012
2012,07,ITAPUA,0717,OBLIGADO,1,URBANA,PRIVADA,108,2012
2012,07,ITAPUA,0717,OBLIGADO,1,URBANA,PRIV.SUBVENCIONADA,922,2012
2012,07,ITAPUA,0717,OBLIGADO,1,URBANA,OFICIAL,1239,2012
2012,07,ITAPUA,0717,OBLIGADO,6,RURAL,OFICIAL,938,2012
2012,07,ITAPUA,0717,OBLIGADO,6,RURAL,PRIV.SUBVENCIONADA,137,2012
2012,07,ITAPUA,0729,PIRAPO,1,URBANA,OFICIAL,580,2012
2012,07,ITAPUA,0729,PIRAPO,6,RURAL,OFICIAL,517,2012
2012,07,ITAPUA,0729,PIRAPO,1,URBANA,PRIV.SUBVENCIONADA,313,2012
2012,07,ITAPUA,0729,PIRAPO,6,RURAL,PRIV.SUBVENCIONADA,34,2012
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,1,URBANA,OFICIAL,759,2012
2012,07,ITAPUA,0719,SAN COSME Y DAMIAN,6,RURAL,OFICIAL,1335,2012
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,1,URBANA,OFICIAL,912,2012
2012,07,ITAPUA,0728,SAN JUAN DEL PARANA,6,RURAL,OFICIAL,968,2012
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,1,URBANA,OFICIAL,1510,2012
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,1,URBANA,PRIVADA,24,2012
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,6,RURAL,OFICIAL,5681,2012
2012,07,ITAPUA,0720,SAN PEDRO DEL PARANA,1,URBANA,PRIV.SUBVENCIONADA,239,2012
2012,07,ITAPUA,0721,SAN RAFAEL DEL PARANA,1,URBANA,OFICIAL,307,2012
2012,07,ITAPUA,0721,SAN RAFAEL DEL PARANA,6,RURAL,OFICIAL,4655,2012
2012,07,ITAPUA,0724,TOMAS ROMERO PEREIRA,1,URBANA,OFICIAL,1552,2012
2012,07,ITAPUA,0724,TOMAS ROMERO PEREIRA,1,URBANA,PRIV.SUBVENCIONADA,924,2012
2012,07,ITAPUA,0724,TOMAS ROMERO PEREIRA,1,URBANA,PRIVADA,318,2012
2012,07,ITAPUA,0724,TOMAS ROMERO PEREIRA,6,RURAL,OFICIAL,4584,2012
2012,07,ITAPUA,0722,TRINIDAD,1,URBANA,OFICIAL,657,2012
2012,07,ITAPUA,0722,TRINIDAD,6,RURAL,OFICIAL,1095,2012
2012,07,ITAPUA,0727,YATYTAY,1,URBANA,PRIVADA,101,2012
2012,07,ITAPUA,0727,YATYTAY,1,URBANA,OFICIAL,890,2012
2012,07,ITAPUA,0727,YATYTAY,6,RURAL,OFICIAL,1491,2012
2012,07,ITAPUA,0727,YATYTAY,6,RURAL,PRIV.SUBVENCIONADA,24,2012
2012,08,MISIONES,0802,AYOLAS,1,URBANA,PRIVADA,408,2012
2012,08,MISIONES,0802,AYOLAS,1,URBANA,OFICIAL,3596,2012
2012,08,MISIONES,0802,AYOLAS,1,URBANA,PRIV.SUBVENCIONADA,95,2012
2012,08,MISIONES,0802,AYOLAS,6,RURAL,OFICIAL,610,2012
2012,08,MISIONES,0803,SAN IGNACIO,6,RURAL,OFICIAL,2733,2012
2012,08,MISIONES,0803,SAN IGNACIO,6,RURAL,PRIV.SUBVENCIONADA,61,2012
2012,08,MISIONES,0803,SAN IGNACIO,1,URBANA,PRIVADA,478,2012
2012,08,MISIONES,0803,SAN IGNACIO,1,URBANA,PRIV.SUBVENCIONADA,684,2012
2012,08,MISIONES,0803,SAN IGNACIO,1,URBANA,OFICIAL,3960,2012
2012,08,MISIONES,0803,SAN IGNACIO,1,URBANA,OFICIAL,85,2002
2012,08,MISIONES,0801,SAN JUAN BAUTISTA,1,URBANA,PRIVADA,679,2012
2012,08,MISIONES,0801,SAN JUAN BAUTISTA,1,URBANA,PRIV.SUBVENCIONADA,811,2012
2012,08,MISIONES,0801,SAN JUAN BAUTISTA,1,URBANA,OFICIAL,3039,2012
2012,08,MISIONES,0801,SAN JUAN BAUTISTA,6,RURAL,OFICIAL,1478,2012
2012,08,MISIONES,0804,SAN MIGUEL,1,URBANA,OFICIAL,417,2012
2012,08,MISIONES,0804,SAN MIGUEL,6,RURAL,OFICIAL,936,2012
2012,08,MISIONES,0805,SAN PATRICIO,6,RURAL,OFICIAL,453,2012
2012,08,MISIONES,0805,SAN PATRICIO,1,URBANA,OFICIAL,618,2012
2012,08,MISIONES,0806,SANTA MARIA,6,RURAL,OFICIAL,1172,2012
2012,08,MISIONES,0806,SANTA MARIA,1,URBANA,OFICIAL,855,2012
2012,08,MISIONES,0807,SANTA ROSA,6,RURAL,OFICIAL,2446,2012
2012,08,MISIONES,0807,SANTA ROSA,1,URBANA,OFICIAL,156,2002
2012,08,MISIONES,0807,SANTA ROSA,1,URBANA,OFICIAL,1527,2012
2012,08,MISIONES,0807,SANTA ROSA,1,URBANA,PRIV.SUBVENCIONADA,545,2012
2012,08,MISIONES,0808,SANTIAGO,1,URBANA,OFICIAL,913,2012
2012,08,MISIONES,0808,SANTIAGO,1,URBANA,PRIV.SUBVENCIONADA,50,2012
2012,08,MISIONES,0808,SANTIAGO,6,RURAL,OFICIAL,754,2012
2012,08,MISIONES,0809,VILLA FLORIDA,1,URBANA,OFICIAL,838,2012
2012,08,MISIONES,0809,VILLA FLORIDA,1,URBANA,PRIVADA,31,2012
2012,08,MISIONES,0810,YABEBYRY,6,RURAL,OFICIAL,281,2012
2012,08,MISIONES,0810,YABEBYRY,1,URBANA,OFICIAL,345,2012
2012,12,ÑEEMBUCU,1202,ALBERDI,1,URBANA,OFICIAL,1512,2012
2012,12,ÑEEMBUCU,1202,ALBERDI,1,URBANA,PRIV.SUBVENCIONADA,239,2012
2012,12,ÑEEMBUCU,1202,ALBERDI,1,URBANA,PRIVADA,55,2012
2012,12,ÑEEMBUCU,1202,ALBERDI,6,RURAL,OFICIAL,205,2012
2012,12,ÑEEMBUCU,1203,CERRITO,1,URBANA,OFICIAL,600,2012
2012,12,ÑEEMBUCU,1203,CERRITO,6,RURAL,OFICIAL,490,2012
2012,12,ÑEEMBUCU,1204,DESMOCHADOS,1,URBANA,OFICIAL,194,2012
2012,12,ÑEEMBUCU,1204,DESMOCHADOS,6,RURAL,OFICIAL,61,2012
2012,12,ÑEEMBUCU,1205,GENERAL DIAZ,1,URBANA,OFICIAL,392,2012
2012,12,ÑEEMBUCU,1205,GENERAL DIAZ,6,RURAL,OFICIAL,389,2012
2012,12,ÑEEMBUCU,1206,GUAZU CUA,1,URBANA,OFICIAL,175,2012
2012,12,ÑEEMBUCU,1206,GUAZU CUA,6,RURAL,OFICIAL,99,2012
2012,12,ÑEEMBUCU,1207,HUMAITA,6,RURAL,OFICIAL,156,2012
2012,12,ÑEEMBUCU,1207,HUMAITA,1,URBANA,OFICIAL,377,2012
2012,12,ÑEEMBUCU,1208,ISLA UMBU,1,URBANA,OFICIAL,269,2012
2012,12,ÑEEMBUCU,1208,ISLA UMBU,6,RURAL,OFICIAL,146,2012
2012,12,ÑEEMBUCU,1208,ISLA UMBU,1,URBANA,PRIVADA,6,2012
2012,12,ÑEEMBUCU,1209,LOS LAURELES,6,RURAL,OFICIAL,244,2012
2012,12,ÑEEMBUCU,1209,LOS LAURELES,1,URBANA,OFICIAL,345,2012
2012,12,ÑEEMBUCU,1210,MAYOR MARTINEZ,6,RURAL,OFICIAL,518,2012
2012,12,ÑEEMBUCU,1210,MAYOR MARTINEZ,1,URBANA,OFICIAL,451,2012
2012,12,ÑEEMBUCU,1211,PASO DE PATRIA,6,RURAL,OFICIAL,22,2012
2012,12,ÑEEMBUCU,1211,PASO DE PATRIA,1,URBANA,OFICIAL,319,2012
2012,12,ÑEEMBUCU,1201,PILAR,1,URBANA,OFICIAL,4560,2012
2012,12,ÑEEMBUCU,1201,PILAR,6,RURAL,OFICIAL,397,2012
2012,12,ÑEEMBUCU,1201,PILAR,1,URBANA,PRIVADA,197,2012
2012,12,ÑEEMBUCU,1201,PILAR,1,URBANA,PRIV.SUBVENCIONADA,3337,2012
2012,12,ÑEEMBUCU,1212,SAN JUAN BAUTISTA DE РEEMBUCU,6,RURAL,OFICIAL,752,2012
2012,12,ÑEEMBUCU,1212,SAN JUAN BAUTISTA DE РEEMBUCU,1,URBANA,OFICIAL,488,2012
2012,12,ÑEEMBUCU,1213,TACUARAS,6,RURAL,OFICIAL,569,2012
2012,12,ÑEEMBUCU,1213,TACUARAS,1,URBANA,OFICIAL,290,2012
2012,12,ÑEEMBUCU,1214,VILLA FRANCA,6,RURAL,OFICIAL,32,2012
2012,12,ÑEEMBUCU,1214,VILLA FRANCA,1,URBANA,OFICIAL,142,2012
2012,12,ÑEEMBUCU,1216,VILLALBIN,6,RURAL,OFICIAL,289,2012
2012,12,ÑEEMBUCU,1216,VILLALBIN,1,URBANA,OFICIAL,172,2012
2012,12,ÑEEMBUCU,1215,VILLA OLIVA,6,RURAL,OFICIAL,568,2012
2012,12,ÑEEMBUCU,1215,VILLA OLIVA,1,URBANA,OFICIAL,333,2012
2012,09,PARAGUARI,0902,ACAHAY,1,URBANA,PRIVADA,12,2012
2012,09,PARAGUARI,0902,ACAHAY,6,RURAL,OFICIAL,2581,2012
2012,09,PARAGUARI,0902,ACAHAY,1,URBANA,OFICIAL,1275,2012
2012,09,PARAGUARI,0902,ACAHAY,1,URBANA,PRIV.SUBVENCIONADA,69,2012
2012,09,PARAGUARI,0903,CAAPUCU,1,URBANA,PRIVADA,42,2012
2012,09,PARAGUARI,0903,CAAPUCU,6,RURAL,OFICIAL,872,2012
2012,09,PARAGUARI,0903,CAAPUCU,1,URBANA,OFICIAL,664,2012
2012,09,PARAGUARI,0903,CAAPUCU,1,URBANA,PRIV.SUBVENCIONADA,130,2012
2012,09,PARAGUARI,0905,CARAPEGUA,6,RURAL,PRIVADA,3,2012
2012,09,PARAGUARI,0905,CARAPEGUA,1,URBANA,PRIV.SUBVENCIONADA,1307,2012
2012,09,PARAGUARI,0905,CARAPEGUA,1,URBANA,PRIVADA,417,2012
2012,09,PARAGUARI,0905,CARAPEGUA,6,RURAL,OFICIAL,5256,2012
2012,09,PARAGUARI,0905,CARAPEGUA,6,RURAL,PRIV.SUBVENCIONADA,83,2012
2012,09,PARAGUARI,0905,CARAPEGUA,1,URBANA,OFICIAL,2085,2012
2012,09,PARAGUARI,0906,ESCOBAR,1,URBANA,OFICIAL,332,2012
2012,09,PARAGUARI,0906,ESCOBAR,6,RURAL,OFICIAL,1071,2012
2012,09,PARAGUARI,0904,GENERAL BERNARDINO CABALLERO,6,RURAL,OFICIAL,1230,2012
2012,09,PARAGUARI,0904,GENERAL BERNARDINO CABALLERO,1,URBANA,OFICIAL,374,2012
2012,09,PARAGUARI,0907,LA COLMENA,6,RURAL,OFICIAL,343,2012
2012,09,PARAGUARI,0907,LA COLMENA,1,URBANA,PRIV.SUBVENCIONADA,364,2012
2012,09,PARAGUARI,0907,LA COLMENA,1,URBANA,OFICIAL,901,2012
2012,09,PARAGUARI,0907,LA COLMENA,1,URBANA,PRIVADA,8,2012
2012,09,PARAGUARI,0908,MBUYAPEY,6,RURAL,OFICIAL,2690,2012
2012,09,PARAGUARI,0908,MBUYAPEY,1,URBANA,OFICIAL,921,2012
2012,09,PARAGUARI,0908,MBUYAPEY,1,URBANA,PRIV.SUBVENCIONADA,57,2012
2012,09,PARAGUARI,0908,MBUYAPEY,1,URBANA,PRIVADA,77,2012
2012,09,PARAGUARI,0901,PARAGUARI,1,URBANA,PRIVADA,421,2012
2012,09,PARAGUARI,0901,PARAGUARI,6,RURAL,OFICIAL,1402,2012
2012,09,PARAGUARI,0901,PARAGUARI,1,URBANA,OFICIAL,2926,2012
2012,09,PARAGUARI,0901,PARAGUARI,1,URBANA,PRIV.SUBVENCIONADA,1531,2012
2012,09,PARAGUARI,0909,PIRAYU,1,URBANA,OFICIAL,1103,2012
2012,09,PARAGUARI,0909,PIRAYU,1,URBANA,PRIV.SUBVENCIONADA,721,2012
2012,09,PARAGUARI,0909,PIRAYU,6,RURAL,OFICIAL,2550,2012
2012,09,PARAGUARI,0910,QUIINDY,1,URBANA,OFICIAL,1744,2012
2012,09,PARAGUARI,0910,QUIINDY,1,URBANA,PRIVADA,500,2012
2012,09,PARAGUARI,0910,QUIINDY,6,RURAL,OFICIAL,2169,2012
2012,09,PARAGUARI,0910,QUIINDY,6,RURAL,PRIVADA,35,2012
2012,09,PARAGUARI,0911,QUYQUYHO,1,URBANA,OFICIAL,544,2012
2012,09,PARAGUARI,0911,QUYQUYHO,1,URBANA,PRIV.SUBVENCIONADA,30,2012
2012,09,PARAGUARI,0911,QUYQUYHO,6,RURAL,OFICIAL,922,2012
2012,09,PARAGUARI,0912,SAN ROQUE GONZALEZ,1,URBANA,OFICIAL,1024,2012
2012,09,PARAGUARI,0912,SAN ROQUE GONZALEZ,1,URBANA,PRIVADA,29,2012
2012,09,PARAGUARI,0912,SAN ROQUE GONZALEZ,6,RURAL,OFICIAL,1743,2012
2012,09,PARAGUARI,0913,SAPUCAI,1,URBANA,OFICIAL,596,2012
2012,09,PARAGUARI,0913,SAPUCAI,6,RURAL,OFICIAL,950,2012
2012,09,PARAGUARI,0913,SAPUCAI,1,URBANA,PRIVADA,21,2012
2012,09,PARAGUARI,0914,TEBICUARY-MI,6,RURAL,OFICIAL,827,2012
2012,09,PARAGUARI,0914,TEBICUARY-MI,1,URBANA,OFICIAL,233,2012
2012,09,PARAGUARI,0915,YAGUARON,1,URBANA,OFICIAL,3248,2012
2012,09,PARAGUARI,0915,YAGUARON,6,RURAL,OFICIAL,3857,2012
2012,09,PARAGUARI,0915,YAGUARON,1,URBANA,PRIVADA,161,2012
2012,09,PARAGUARI,0915,YAGUARON,1,URBANA,PRIV.SUBVENCIONADA,364,2012
2012,09,PARAGUARI,0916,YBYCUI,6,RURAL,PRIVADA,118,2012
2012,09,PARAGUARI,0916,YBYCUI,6,RURAL,PRIVADA,41,2012
2012,09,PARAGUARI,0916,YBYCUI,1,URBANA,PRIVADA,9,2012
2012,09,PARAGUARI,0916,YBYCUI,1,URBANA,PRIV.SUBVENCIONADA,777,2012
2012,09,PARAGUARI,0916,YBYCUI,1,URBANA,OFICIAL,1212,2012
2012,09,PARAGUARI,0916,YBYCUI,6,RURAL,OFICIAL,3665,2012
2012,09,PARAGUARI,0917,YVYTIMI,1,URBANA,OFICIAL,367,2012
2012,09,PARAGUARI,0917,YVYTIMI,6,RURAL,OFICIAL,1332,2012
2012,15,PRESIDENTE HAYES,1502,BENJAMIN ACEVAL,1,URBANA,PRIV.SUBVENCIONADA,777,2012
2012,15,PRESIDENTE HAYES,1502,BENJAMIN ACEVAL,6,RURAL,PRIVADA,318,2012
2012,15,PRESIDENTE HAYES,1502,BENJAMIN ACEVAL,6,RURAL,PRIV.SUBVENCIONADA,1308,2012
2012,15,PRESIDENTE HAYES,1502,BENJAMIN ACEVAL,1,URBANA,PRIVADA,153,2012
2012,15,PRESIDENTE HAYES,1502,BENJAMIN ACEVAL,1,URBANA,OFICIAL,1679,2012
2012,15,PRESIDENTE HAYES,1502,BENJAMIN ACEVAL,6,RURAL,OFICIAL,2600,2012
2012,15,PRESIDENTE HAYES,1509,GENERAL JOSE MARIA BRUGUEZ,6,RURAL,OFICIAL,231,2012
2012,15,PRESIDENTE HAYES,1509,GENERAL JOSE MARIA BRUGUEZ,1,URBANA,OFICIAL,165,2012
2012,15,PRESIDENTE HAYES,1506,JOSE FALCON,1,URBANA,OFICIAL,262,2012
2012,15,PRESIDENTE HAYES,1506,JOSE FALCON,6,RURAL,OFICIAL,614,2012
2012,15,PRESIDENTE HAYES,1505,NANAWA,1,URBANA,PRIV.SUBVENCIONADA,324,2012
2012,15,PRESIDENTE HAYES,1505,NANAWA,1,URBANA,OFICIAL,396,2012
2012,15,PRESIDENTE HAYES,1501,POZO COLORADO,6,RURAL,OFICIAL,19,2002
2012,15,PRESIDENTE HAYES,1501,POZO COLORADO,1,URBANA,OFICIAL,30,2002
2012,15,PRESIDENTE HAYES,1501,POZO COLORADO,6,RURAL,OFICIAL,425,2012
2012,15,PRESIDENTE HAYES,1501,POZO COLORADO,6,RURAL,PRIV.SUBVENCIONADA,7,2002
2012,15,PRESIDENTE HAYES,1501,POZO COLORADO,6,RURAL,PRIVADA,78,2012
2012,15,PRESIDENTE HAYES,1503,PUERTO PINASCO,6,RURAL,PRIVADA,181,2012
2012,15,PRESIDENTE HAYES,1503,PUERTO PINASCO,6,RURAL,PRIV.SUBVENCIONADA,28,2012
2012,15,PRESIDENTE HAYES,1503,PUERTO PINASCO,6,RURAL,OFICIAL,1224,2012
2012,15,PRESIDENTE HAYES,1503,PUERTO PINASCO,1,URBANA,OFICIAL,368,2012
2012,15,PRESIDENTE HAYES,1507,TTE 1RO MANUEL IRALA FERNANDEZ,6,RURAL,OFICIAL,2609,2012
2012,15,PRESIDENTE HAYES,1507,TTE 1RO MANUEL IRALA FERNANDEZ,6,RURAL,PRIVADA,588,2012
2012,15,PRESIDENTE HAYES,1507,TTE 1RO MANUEL IRALA FERNANDEZ,1,URBANA,OFICIAL,111,2012
2012,15,PRESIDENTE HAYES,1507,TTE 1RO MANUEL IRALA FERNANDEZ,1,URBANA,PRIV.SUBVENCIONADA,161,2012
2012,15,PRESIDENTE HAYES,1507,TTE 1RO MANUEL IRALA FERNANDEZ,1,URBANA,PRIVADA,63,2012
2012,15,PRESIDENTE HAYES,1507,TTE 1RO MANUEL IRALA FERNANDEZ,6,RURAL,PRIV.SUBVENCIONADA,176,2012
2012,15,PRESIDENTE HAYES,1508,TTE. ESTEBAN MARTINEZ,6,RURAL,PRIV.SUBVENCIONADA,307,2012
2012,15,PRESIDENTE HAYES,1508,TTE. ESTEBAN MARTINEZ,6,RURAL,OFICIAL,204,2012
2012,15,PRESIDENTE HAYES,1508,TTE. ESTEBAN MARTINEZ,1,URBANA,OFICIAL,141,2012
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,1,URBANA,OFICIAL,4254,2012
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,6,RURAL,PRIVADA,74,2002
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,6,RURAL,PRIVADA,146,2012
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,6,RURAL,PRIV.SUBVENCIONADA,1050,2012
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,6,RURAL,OFICIAL,5167,2012
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,1,URBANA,PRIVADA,653,2012
2012,15,PRESIDENTE HAYES,1504,VILLA HAYES,1,URBANA,PRIV.SUBVENCIONADA,1323,2012
2012,02,SAN PEDRO,0212,25 DE DICIEMBRE,1,URBANA,OFICIAL,423,2012
2012,02,SAN PEDRO,0212,25 DE DICIEMBRE,6,RURAL,OFICIAL,2428,2012
2012,02,SAN PEDRO,0202,ANTEQUERA,6,RURAL,OFICIAL,133,2012
2012,02,SAN PEDRO,0202,ANTEQUERA,1,URBANA,OFICIAL,1257,2012
2012,02,SAN PEDRO,0217,CAPIIBARY,1,URBANA,OFICIAL,2015,2012
2012,02,SAN PEDRO,0217,CAPIIBARY,1,URBANA,PRIV.SUBVENCIONADA,244,2012
2012,02,SAN PEDRO,0217,CAPIIBARY,6,RURAL,OFICIAL,9611,2012
2012,02,SAN PEDRO,0217,CAPIIBARY,1,URBANA,PRIVADA,443,2012
2012,02,SAN PEDRO,0203,CHORE,6,RURAL,OFICIAL,7203,2012
2012,02,SAN PEDRO,0203,CHORE,1,URBANA,OFICIAL,1491,2012
2012,02,SAN PEDRO,0203,CHORE,1,URBANA,PRIV.SUBVENCIONADA,465,2012
2012,02,SAN PEDRO,0203,CHORE,1,URBANA,PRIVADA,303,2012
2012,02,SAN PEDRO,0204,GENERAL ELIZARDO AQUINO,6,RURAL,OFICIAL,5737,2012
2012,02,SAN PEDRO,0204,GENERAL ELIZARDO AQUINO,1,URBANA,PRIVADA,226,2012
2012,02,SAN PEDRO,0204,GENERAL ELIZARDO AQUINO,6,RURAL,PRIVADA,20,2012
2012,02,SAN PEDRO,0204,GENERAL ELIZARDO AQUINO,1,URBANA,OFICIAL,1306,2012
2012,02,SAN PEDRO,0204,GENERAL ELIZARDO AQUINO,1,URBANA,PRIV.SUBVENCIONADA,353,2012
2012,02,SAN PEDRO,0214,GENERAL RESQUIN,1,URBANA,OFICIAL,1173,2012
2012,02,SAN PEDRO,0214,GENERAL RESQUIN,6,RURAL,PRIV.SUBVENCIONADA,506,2012
2012,02,SAN PEDRO,0214,GENERAL RESQUIN,6,RURAL,OFICIAL,6057,2012
2012,02,SAN PEDRO,0214,GENERAL RESQUIN,6,RURAL,OFICIAL,52,2002
2012,02,SAN PEDRO,0216,GUAYAIBI,1,URBANA,OFICIAL,1166,2012
2012,02,SAN PEDRO,0216,GUAYAIBI,1,URBANA,PRIV.SUBVENCIONADA,26,2012
2012,02,SAN PEDRO,0216,GUAYAIBI,6,RURAL,OFICIAL,22,2002
2012,02,SAN PEDRO,0216,GUAYAIBI,1,URBANA,PRIVADA,6,2012
2012,02,SAN PEDRO,0216,GUAYAIBI,6,RURAL,PRIV.SUBVENCIONADA,57,2012
2012,02,SAN PEDRO,0216,GUAYAIBI,6,RURAL,OFICIAL,7815,2012
2012,02,SAN PEDRO,0205,ITACURUBI DEL ROSARIO,1,URBANA,PRIV.SUBVENCIONADA,187,2012
2012,02,SAN PEDRO,0205,ITACURUBI DEL ROSARIO,6,RURAL,PRIVADA,116,2012
2012,02,SAN PEDRO,0205,ITACURUBI DEL ROSARIO,1,URBANA,OFICIAL,1333,2012
2012,02,SAN PEDRO,0205,ITACURUBI DEL ROSARIO,6,RURAL,OFICIAL,1556,2012
2012,02,SAN PEDRO,0220,LIBERACION,6,RURAL,OFICIAL,5404,2012
2012,02,SAN PEDRO,0220,LIBERACION,1,URBANA,OFICIAL,588,2012
2012,02,SAN PEDRO,0206,LIMA,1,URBANA,PRIV.SUBVENCIONADA,78,2012
2012,02,SAN PEDRO,0206,LIMA,1,URBANA,OFICIAL,684,2012
2012,02,SAN PEDRO,0206,LIMA,6,RURAL,OFICIAL,2821,2012
2012,02,SAN PEDRO,0207,NUEVA GERMANIA,6,RURAL,OFICIAL,800,2012
2012,02,SAN PEDRO,0207,NUEVA GERMANIA,1,URBANA,OFICIAL,681,2012
2012,02,SAN PEDRO,0208,SAN ESTANISLAO,1,URBANA,PRIV.SUBVENCIONADA,2341,2012
2012,02,SAN PEDRO,0208,SAN ESTANISLAO,1,URBANA,PRIVADA,886,2012
2012,02,SAN PEDRO,0208,SAN ESTANISLAO,6,RURAL,OFICIAL,91,2002
2012,02,SAN PEDRO,0208,SAN ESTANISLAO,6,RURAL,OFICIAL,8168,2012
2012,02,SAN PEDRO,0208,SAN ESTANISLAO,1,URBANA,OFICIAL,3929,2012
2012,02,SAN PEDRO,0209,SAN PABLO,6,RURAL,PRIV.SUBVENCIONADA,117,2012
2012,02,SAN PEDRO,0209,SAN PABLO,1,URBANA,OFICIAL,599,2012
2012,02,SAN PEDRO,0209,SAN PABLO,6,RURAL,OFICIAL,486,2012
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,1,URBANA,OFICIAL,3383,2012
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,6,RURAL,PRIV.SUBVENCIONADA,44,2012
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,1,URBANA,PRIVADA,98,2012
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,6,RURAL,OFICIAL,8,2002
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,6,RURAL,OFICIAL,6140,2012
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,6,RURAL,PRIVADA,41,2012
2012,02,SAN PEDRO,0201,SAN PEDRO DEL YKUAMANDIYU,1,URBANA,PRIV.SUBVENCIONADA,621,2012
2012,02,SAN PEDRO,0218,SANTA ROSA DEL AGUARAY,1,URBANA,PRIVADA,48,2012
2012,02,SAN PEDRO,0218,SANTA ROSA DEL AGUARAY,6,RURAL,OFICIAL,8001,2012
2012,02,SAN PEDRO,0218,SANTA ROSA DEL AGUARAY,1,URBANA,OFICIAL,2200,2012
2012,02,SAN PEDRO,0210,TACUATI,6,RURAL,PRIVADA,11,2012
2012,02,SAN PEDRO,0210,TACUATI,6,RURAL,PRIV.SUBVENCIONADA,99,2012
2012,02,SAN PEDRO,0210,TACUATI,6,RURAL,OFICIAL,3506,2012
2012,02,SAN PEDRO,0210,TACUATI,1,URBANA,OFICIAL,794,2012
2012,02,SAN PEDRO,0211,UNION,1,URBANA,OFICIAL,910,2012
2012,02,SAN PEDRO,0211,UNION,6,RURAL,PRIV.SUBVENCIONADA,40,2012
2012,02,SAN PEDRO,0211,UNION,6,RURAL,OFICIAL,889,2012
2012,02,SAN PEDRO,0213,VILLA DEL ROSARIO,1,URBANA,PRIVADA,146,2012
2012,02,SAN PEDRO,0213,VILLA DEL ROSARIO,1,URBANA,PRIV.SUBVENCIONADA,438,2012
